Date,Symbol,EntryPrice,StopPrice7Pct,TargetPrice25Pct,ForwardReturn10D,ForwardReturn20D,ForwardReturn30D,MaxFavorableMove30D,MaxAdverseMove30D,TargetDay,StopDay,TradeResult,TradeReturnRuleBased
2021-04-09,ASTERDM-EQ,148.4,138.012,185.5,0.741,7.345,-1.044,10.31,-8.187,,4.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,AUROPHARMA-EQ,943.7,877.641,1179.625,3.062,9.24,8.44,12.737,-5.743,,,NEITHER_IN_30D,8.44
2021-04-09,BAJAJELEC-EQ,1062.95,988.544,1328.688,4.417,10.795,2.945,15.151,-4.516,,,NEITHER_IN_30D,2.945
2021-04-09,BBTC-EQ,1259.7,1171.521,1574.625,-9.292,-6.863,5.057,5.978,-10.705,,5.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,BSLGOLDETF-EQ,4271.5,3972.495,5339.375,0.844,2.108,4.612,5.209,-1.99,,,NEITHER_IN_30D,4.612
2021-04-09,CIPLA-EQ,883.05,821.236,1103.812,3.324,0.889,7.032,9.433,-1.591,,,NEITHER_IN_30D,7.032
2021-04-09,DECCANCE-EQ,446.4,415.152,558.0,-5.332,1.568,10.887,16.263,-10.573,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,DIVISLAB-EQ,3752.35,3489.685,4690.438,4.173,8.561,9.228,12.063,-2.056,,,NEITHER_IN_30D,9.228
2021-04-09,DRREDDY-EQ,952.06,885.416,1190.075,6.238,11.252,11.027,13.405,-1.372,,,NEITHER_IN_30D,11.027
2021-04-09,FDC-EQ,310.8,289.044,388.5,-1.255,7.802,11.824,18.855,-4.762,,,NEITHER_IN_30D,11.824
2021-04-09,FINEORG-EQ,2547.1,2368.803,3183.875,0.801,29.188,27.932,40.112,-9.481,,5.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,FINPIPE-EQ,140.2,130.386,175.25,7.097,10.949,22.004,23.502,-4.401,,,NEITHER_IN_30D,22.004
2021-04-09,FOSECOIND-EQ,1238.9,1152.177,1548.625,1.183,13.629,11.276,18.605,-4.835,,,NEITHER_IN_30D,11.276
2021-04-09,GALAXYSURF-EQ,2661.0,2474.73,3326.25,-0.778,8.166,14.942,23.814,-5.708,,,NEITHER_IN_30D,14.942
2021-04-09,GARFIBRES-EQ,539.54,501.772,674.425,-5.518,-0.067,4.283,9.2,-7.84,,5.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,GLENMARK-EQ,529.65,492.574,662.062,5.919,17.955,14.868,20.835,-8.458,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,GOLDIETF-EQ,41.48,38.576,51.85,1.712,2.073,4.99,18.611,-2.242,,,NEITHER_IN_30D,4.99
2021-04-09,GUJALKALI-EQ,412.9,383.997,516.125,3.827,7.241,0.521,13.684,-6.915,,,NEITHER_IN_30D,0.521
2021-04-09,GUJENERGY-EQ,568.4,528.612,710.5,-4.39,-7.987,-9.588,-0.598,-12.562,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,IGL-EQ,271.25,252.262,339.062,-6.053,-3.123,-6.138,-1.869,-10.194,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,INDOCO-EQ,317.15,294.949,396.438,4.351,12.644,25.288,27.952,-6.29,30.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-09,KSCL-EQ,556.9,517.917,696.125,3.672,33.462,36.111,46.642,-5.629,20.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-09,LTTS-EQ,2911.85,2708.02,3639.812,-10.962,-13.098,-7.133,-0.069,-14.966,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,LUPIN-EQ,1079.45,1003.888,1349.312,-1.195,10.922,10.793,15.503,-5.503,,,NEITHER_IN_30D,10.793
2021-04-09,NACLIND-EQ,37.82,35.173,47.275,-8.99,16.711,34.638,38.154,-12.85,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,NATCOPHARM-EQ,921.95,857.414,1152.438,-0.081,0.396,17.826,28.863,-5.797,28.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-09,NAVA-EQ,38.08,35.414,47.6,-4.937,30.856,18.829,37.684,-7.878,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,PFIZER-EQ,4802.05,4465.906,6002.562,7.708,12.533,9.699,18.491,-2.041,,,NEITHER_IN_30D,9.699
2021-04-09,PIIND-EQ,2558.65,2379.544,3198.312,1.976,5.472,0.031,9.237,-7.94,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,PNBGILTS-EQ,53.75,49.988,67.188,-4.837,1.953,12.837,18.14,-8.558,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,RAMCOCEM-EQ,1078.55,1003.051,1348.188,-11.033,-13.041,-12.262,-0.236,-14.237,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,SALASAR-EQ,4.51,4.194,5.637,2.882,13.747,40.798,44.124,-7.982,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,SBIETFQLTY-EQ,131.05,121.876,163.812,-4.464,-3.09,1.602,1.87,-6.829,,,NEITHER_IN_30D,1.602
2021-04-09,SETF10GILT-EQ,203.75,189.487,254.688,-0.319,0.466,1.006,3.067,-2.356,,,NEITHER_IN_30D,1.006
2021-04-09,SHANTIGEAR-EQ,134.1,124.713,167.625,-0.485,13.46,12.938,20.06,-7.159,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,SHARIABEES-EQ,384.4,357.492,480.5,-4.826,-4.233,-1.074,9.781,-6.652,,,NEITHER_IN_30D,-1.074
2021-04-09,SOMANYCERA-EQ,454.4,422.592,568.0,-7.636,-7.394,3.136,7.394,-10.541,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,SUNPHARMA-EQ,636.75,592.178,795.938,0.393,11.205,10.53,13.365,-3.384,,,NEITHER_IN_30D,10.53
2021-04-09,TATAELXSI-EQ,3101.6,2884.488,3877.0,2.367,13.367,14.826,31.867,-9.656,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,TITAN-EQ,1592.0,1480.56,1990.0,-6.087,-9.846,-0.568,1.382,-12.057,,7.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,VAKRANGEE-EQ,65.95,61.334,82.438,-20.925,-24.564,-31.994,-0.91,-31.994,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-09,ZYDUSLIFE-EQ,514.45,478.439,643.062,9.398,22.432,22.092,30.955,-6.978,21.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-12,CIPLA-EQ,902.4,839.232,1128.0,0.864,-0.421,4.427,7.087,-3.701,,,NEITHER_IN_30D,4.427
2021-04-12,DIVISLAB-EQ,3779.65,3515.074,4724.562,2.724,7.456,7.925,11.254,-2.225,,,NEITHER_IN_30D,7.925
2021-04-12,DRREDDY-EQ,999.39,929.433,1249.238,0.951,6.094,5.441,8.034,-4.92,,,NEITHER_IN_30D,5.441
2021-04-12,GLAXO-EQ,1455.15,1353.29,1818.938,0.223,1.536,3.409,6.243,-2.824,,,NEITHER_IN_30D,3.409
2021-04-12,HDFCSENSEX-EQ,543.17,505.148,678.962,-2.625,-3.791,0.939,10.094,-7.67,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-12,IPCALAB-EQ,1076.48,1001.126,1345.6,-4.991,-0.033,2.327,7.248,-5.592,,,NEITHER_IN_30D,2.327
2021-04-12,IVZINGOLD-EQ,42.89,39.888,53.612,-1.236,0.256,2.588,7.228,-2.821,,,NEITHER_IN_30D,2.588
2021-04-12,LIQUIDIETF-EQ,1000.0,930.0,1250.0,0.0,0.0,0.0,4.0,-0.9,,,NEITHER_IN_30D,0.0
2021-04-12,MID150BEES-EQ,93.25,86.722,116.562,-0.268,1.233,5.04,7.239,-11.528,,18.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-12,RPGLIFE-EQ,424.45,394.738,530.562,13.347,4.476,5.607,20.014,-15.102,,4.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-12,ZYDUSWELL-EQ,423.02,393.409,528.775,0.416,-0.894,-0.603,8.695,-3.929,,,NEITHER_IN_30D,-0.603
2021-04-13,BAJAJFINSV-EQ,980.67,912.023,1225.837,13.969,11.878,19.441,22.62,-4.223,,,NEITHER_IN_30D,19.441
2021-04-13,FDC-EQ,312.65,290.764,390.812,-2.271,7.021,7.149,18.151,-3.406,,,NEITHER_IN_30D,7.149
2021-04-13,HDFCLIFE-EQ,706.1,656.673,882.625,-4.454,-5.028,-5.254,1.827,-6.94,,,NEITHER_IN_30D,-5.254
2021-04-13,KPRMILL-EQ,246.06,228.836,307.575,10.697,18.821,29.607,32.59,-5.3,12.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-13,LAURUSLABS-EQ,439.8,409.014,549.75,4.161,6.423,18.554,20.043,-2.115,,,NEITHER_IN_30D,18.554
2021-04-13,MARICO-EQ,421.3,391.809,526.625,-2.718,12.639,11.915,15.737,-4.652,,,NEITHER_IN_30D,11.915
2021-04-13,PFIZER-EQ,5081.95,4726.214,6352.438,4.451,3.816,0.946,11.965,-2.085,,,NEITHER_IN_30D,0.946
2021-04-13,PGHH-EQ,13540.7,12592.851,16925.875,-0.736,-0.023,-3.424,4.293,-3.986,,,NEITHER_IN_30D,-3.424
2021-04-15,ANDHRSUGAR-EQ,325.75,302.948,407.188,18.526,31.788,26.723,43.223,-1.75,11.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-15,CIPLA-EQ,914.2,850.206,1142.75,-0.421,-3.61,3.845,5.704,-4.944,,,NEITHER_IN_30D,3.845
2021-04-15,DABUR-EQ,572.05,532.006,715.062,-5.944,-6.59,-5.524,1.722,-9.221,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-15,EMAMILTD-EQ,529.45,492.388,661.812,-7.139,-4.042,-5.355,3.315,-9.68,,6.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-15,FINPIPE-EQ,143.65,133.594,179.562,5.291,6.474,18.343,22.729,-3.341,,,NEITHER_IN_30D,18.343
2021-04-15,INFOBEAN-EQ,40.4,37.572,50.5,19.455,24.356,57.426,68.144,-4.01,6.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-15,KSOLVES-EQ,390.0,362.7,487.5,24.115,42.09,89.346,120.282,-2.051,11.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-15,LINDEINDIA-EQ,1865.55,1734.962,2331.938,-1.654,-9.793,-14.309,11.174,-14.634,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-15,PFIZER-EQ,5135.2,4775.736,6419.0,2.693,1.609,0.017,10.804,-0.9,,,NEITHER_IN_30D,0.017
2021-04-15,POLYPLEX-EQ,879.3,817.749,1099.125,8.996,25.549,27.92,41.442,-3.321,12.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-15,SUDARCOLOR-EQ,400.25,372.232,500.312,8.77,19.988,22.498,32.642,-2.061,21.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-15,VMART-EQ,731.56,680.351,914.45,-9.351,-11.191,-5.481,0.168,-14.805,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-16,ANDHRSUGAR-EQ,342.65,318.664,428.312,30.031,22.91,19.481,36.159,-6.596,10.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-16,AUROPHARMA-EQ,953.0,886.29,1191.25,1.653,5.362,1.815,11.637,-2.183,,,NEITHER_IN_30D,1.815
2021-04-16,BAJAJELEC-EQ,1139.65,1059.875,1424.562,4.624,0.562,-7.015,7.401,-9.999,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-16,BSLGOLDETF-EQ,4289.6,3989.328,5362.0,0.204,3.186,4.643,4.905,-1.18,,,NEITHER_IN_30D,4.643
2021-04-16,CAMS-EQ,413.39,384.453,516.737,11.928,12.414,21.413,26.704,-4.838,25.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-16,CCL-EQ,256.4,238.452,320.5,12.344,16.927,34.536,43.916,-4.115,14.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-16,CIPLA-EQ,938.05,872.386,1172.562,-2.969,-5.719,0.895,3.017,-7.361,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-16,DABUR-EQ,575.0,534.75,718.75,-5.67,-7.635,-6.6,0.165,-9.687,,6.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-16,EMAMILTD-EQ,543.55,505.501,679.438,-10.487,-5.602,-6.632,-0.101,-12.023,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-16,FINPIPE-EQ,145.0,134.85,181.25,8.379,4.655,15.69,21.586,-4.241,,,NEITHER_IN_30D,15.69
2021-04-16,FMGOETZE-EQ,308.2,286.626,385.25,-2.077,-5.662,-0.162,2.855,-16.759,,4.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-16,GLAND-EQ,2627.2,2443.296,3284.0,4.434,16.571,17.245,33.787,-2.541,21.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-16,GLAXO-EQ,1470.2,1367.286,1837.75,-0.758,3.146,1.738,7.128,-3.819,,,NEITHER_IN_30D,1.738
2021-04-16,GREENLAM-EQ,98.65,91.744,123.312,5.829,11.961,29.559,37.75,-3.558,29.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-16,INFOBEAN-EQ,42.3,39.339,52.875,21.253,19.74,43.522,60.591,-8.322,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-16,KSCL-EQ,569.8,529.914,712.25,7.555,34.029,23.614,43.322,-3.475,16.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-16,NIPPOBATRY-EQ,387.18,360.077,483.975,-3.758,1.304,6.07,12.997,-8.699,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-16,PFIZER-EQ,5218.55,4853.251,6523.188,1.7,0.612,-1.802,9.034,-2.482,,,NEITHER_IN_30D,-1.802
2021-04-16,PODDARMENT-EQ,208.1,193.533,260.125,3.628,14.248,6.463,17.636,-6.199,,,NEITHER_IN_30D,6.463
2021-04-16,PONNIERODE-EQ,159.5,148.335,199.375,31.254,22.226,26.082,41.066,-4.796,10.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-16,QGOLDHALF-EQ,2029.7,1887.621,2537.125,-0.283,3.02,4.745,4.892,-9.524,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-16,SUDARCOLOR-EQ,404.65,376.324,505.812,7.723,24.935,21.105,31.2,-3.126,20.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-16,WIPRO-EQ,234.6,218.178,293.25,3.87,8.282,15.686,16.581,-1.726,,,NEITHER_IN_30D,15.686
2021-04-16,ZYDUSLIFE-EQ,527.1,490.203,658.875,10.188,14.665,17.52,27.813,-2.599,17.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-19,APOLLOHOSP-EQ,3157.4,2936.382,3946.75,0.755,2.29,3.68,7.589,-1.965,,,NEITHER_IN_30D,3.68
2021-04-19,AUROPHARMA-EQ,965.9,898.287,1207.375,-0.973,5.301,0.057,10.146,-1.646,,,NEITHER_IN_30D,0.057
2021-04-19,BSLGOLDETF-EQ,4394.95,4087.303,5493.688,-2.648,0.75,2.253,2.503,-3.548,,,NEITHER_IN_30D,2.253
2021-04-19,CIPLA-EQ,946.3,880.059,1182.875,-7.17,-4.475,0.888,2.119,-8.169,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-19,FDC-EQ,317.05,294.856,396.312,-0.852,6.671,7.223,16.512,-4.747,,,NEITHER_IN_30D,7.223
2021-04-19,GOLD1-EQ,416.9,387.717,521.125,-1.283,1.295,2.878,3.478,-2.207,,,NEITHER_IN_30D,2.878
2021-04-19,GOLDAXIS-EQ,41.55,38.641,51.938,-1.781,0.939,2.31,3.249,-11.913,,28.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-19,GOLDBEES-EQ,41.53,38.623,51.912,-1.878,0.987,2.504,8.066,-10.234,,7.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-19,GOLDBETA-EQ,42.65,39.664,53.312,-1.876,0.586,1.055,5.51,-2.696,,,NEITHER_IN_30D,1.055
2021-04-19,GOLDIETF-EQ,42.52,39.544,53.15,-1.74,1.035,2.422,15.71,-4.633,,,NEITHER_IN_30D,2.422
2021-04-19,HDFCGOLD-EQ,42.57,39.59,53.212,-1.715,1.057,2.56,5.943,-2.467,,,NEITHER_IN_30D,2.56
2021-04-19,IPCALAB-EQ,1086.78,1010.705,1358.475,-3.223,0.241,-4.318,6.231,-8.164,,27.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-19,IVZINGOLD-EQ,43.16,40.139,53.95,-1.645,1.228,2.641,6.557,-2.641,,,NEITHER_IN_30D,2.641
2021-04-19,KSOLVES-EQ,404.25,375.952,505.312,30.15,51.127,98.338,112.517,-5.504,9.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-19,LAGNAM-EQ,16.5,15.345,20.625,23.03,60.0,75.455,84.545,4.848,6.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-19,LINDEINDIA-EQ,1895.85,1763.14,2369.812,-7.812,-10.183,-14.271,5.499,-18.068,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-19,LTGILTBEES-EQ,22.35,20.786,27.938,0.0,0.671,0.447,11.857,-0.895,,,NEITHER_IN_30D,0.447
2021-04-19,MOGSEC-EQ,47.85,44.5,59.812,0.627,0.94,1.045,19.958,-0.104,,,NEITHER_IN_30D,1.045
2021-04-19,NEWGEN-EQ,159.63,148.456,199.538,0.846,8.05,29.863,36.879,-2.869,25.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-19,PFIZER-EQ,5329.0,4955.97,6661.25,-1.704,-1.357,-2.868,6.774,-4.504,,,NEITHER_IN_30D,-2.868
2021-04-19,STYRENIX-EQ,1055.8,981.894,1319.75,10.561,23.627,28.869,39.704,0.114,20.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-19,SYNGENE-EQ,595.8,554.094,744.75,-4.272,-1.762,-1.418,3.894,-7.503,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-19,WIPRO-EQ,236.38,219.833,295.475,1.946,8.228,14.857,15.704,-1.049,,,NEITHER_IN_30D,14.857
2021-04-20,APOLLOHOSP-EQ,3269.65,3040.774,4087.062,1.934,-1.52,4.771,5.057,-5.331,,,NEITHER_IN_30D,4.771
2021-04-20,AUROPHARMA-EQ,987.3,918.189,1234.125,3.115,3.869,-1.97,7.759,-3.778,,,NEITHER_IN_30D,-1.97
2021-04-20,AWHCL-EQ,287.35,267.236,359.188,1.462,4.646,18.444,21.246,-4.246,,,NEITHER_IN_30D,18.444
2021-04-20,BALKRISIND-EQ,1690.8,1572.444,2113.5,6.355,28.753,31.234,33.401,-1.955,17.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-20,CAMS-EQ,426.92,397.036,533.65,5.149,9.212,17.661,22.688,-2.652,,,NEITHER_IN_30D,17.661
2021-04-20,DRREDDY-EQ,1031.35,959.155,1289.188,0.081,1.543,2.44,4.686,-2.626,,,NEITHER_IN_30D,2.44
2021-04-20,ICICIPRULI-EQ,477.95,444.494,597.438,17.042,13.38,19.197,20.902,-0.785,,,NEITHER_IN_30D,19.197
2021-04-20,KSCL-EQ,585.95,544.934,732.438,3.883,31.274,20.804,39.372,-2.312,14.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-20,LUPIN-EQ,1089.8,1013.514,1362.25,10.158,10.507,13.085,16.32,-4.882,,,NEITHER_IN_30D,13.085
2021-04-20,NOVARTIND-EQ,594.0,552.42,742.5,8.182,5.463,9.949,17.626,-0.008,,,NEITHER_IN_30D,9.949
2021-04-20,PFIZER-EQ,5492.35,5107.886,6865.438,-0.797,-4.507,-5.388,3.599,-7.344,,6.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-20,TATACONSUM-EQ,680.1,632.493,850.125,-4.566,-5.176,-0.015,1.897,-9.719,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-22,AUROPHARMA-EQ,993.2,923.676,1241.5,1.596,2.009,-3.438,7.118,-4.35,,,NEITHER_IN_30D,-3.438
2021-04-22,COHANCE-EQ,523.15,486.529,653.938,3.632,-0.449,-0.793,6.92,-4.922,,,NEITHER_IN_30D,-0.793
2021-04-22,DRREDDY-EQ,1039.97,967.172,1299.962,-0.604,0.319,1.061,3.818,-3.433,,,NEITHER_IN_30D,1.061
2021-04-22,GOLDAXIS-EQ,41.59,38.679,51.988,-1.875,1.178,1.202,3.15,-11.998,,26.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-22,NOVARTIND-EQ,669.3,622.449,836.625,-3.108,-6.245,-1.785,1.315,-7.366,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-22,RALLIS-EQ,281.6,261.888,352.0,2.823,11.346,12.873,18.608,-5.167,,,NEITHER_IN_30D,12.873
2021-04-22,SUDARCOLOR-EQ,409.5,380.835,511.875,3.284,16.74,21.49,29.646,-0.122,18.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-22,SUMICHEM-EQ,299.25,278.302,374.062,-0.301,4.695,19.566,24.979,-2.089,,,NEITHER_IN_30D,19.566
2021-04-22,SWARAJENG-EQ,1447.4,1346.082,1809.25,6.722,5.772,6.584,10.467,-1.219,,,NEITHER_IN_30D,6.584
2021-04-22,TTKHLTCARE-EQ,615.6,572.508,769.5,-4.02,-3.257,9.113,19.388,-8.715,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-22,VEEDOL-EQ,4543.45,4225.408,5679.312,-0.613,19.249,175.617,179.743,-5.774,23.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-22,WIPRO-EQ,243.33,226.297,304.162,5.269,5.351,11.207,12.995,-2.527,,,NEITHER_IN_30D,11.207
2021-04-23,ALOKINDS-EQ,22.25,20.692,27.812,-15.281,-6.517,-6.742,8.764,-15.955,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-23,APCOTEXIND-EQ,201.3,187.209,251.625,45.951,72.305,61.153,91.257,0.447,9.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-23,ARVEE-EQ,109.35,101.695,136.688,62.597,31.504,-12.711,97.485,-20.942,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-23,BBL-EQ,572.43,532.36,715.537,-2.061,16.329,10.228,29.71,-2.516,22.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-23,ICICIPRULI-EQ,512.4,476.532,640.5,9.631,8.08,13.612,14.1,-1.2,,,NEITHER_IN_30D,13.612
2021-04-23,IVZINGOLD-EQ,43.23,40.204,54.037,-0.44,1.596,1.457,6.384,-2.799,,,NEITHER_IN_30D,1.457
2021-04-23,JYOTHYLAB-EQ,149.5,139.035,186.875,-1.639,-2.007,6.656,9.632,-5.518,,,NEITHER_IN_30D,6.656
2021-04-23,LIQUIDIETF-EQ,1000.0,930.0,1250.0,0.0,0.0,0.0,4.0,-0.9,,,NEITHER_IN_30D,0.0
2021-04-23,PETRONET-EQ,235.2,218.736,294.0,3.274,1.169,6.016,6.293,-0.808,,,NEITHER_IN_30D,6.016
2021-04-23,POLYCAB-EQ,1485.3,1381.329,1856.625,-1.343,12.964,17.141,17.687,-4.029,,,NEITHER_IN_30D,17.141
2021-04-23,SBILIFE-EQ,922.85,858.25,1153.562,8.387,4.296,7.114,13.204,-0.943,,,NEITHER_IN_30D,7.114
2021-04-23,SWARAJENG-EQ,1458.15,1356.08,1822.688,6.337,5.414,5.874,9.653,-1.948,,,NEITHER_IN_30D,5.874
2021-04-23,TTKHLTCARE-EQ,694.65,646.024,868.312,-13.978,-11.265,-3.448,5.801,-19.103,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-23,TTKPRESTIG-EQ,767.15,713.45,958.938,-3.866,-3.809,15.418,21.044,-11.165,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-23,WENDT-EQ,3371.05,3135.076,4213.812,-4.728,3.68,12.262,21.63,-7.269,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-23,ZYDUSWELL-EQ,427.62,397.687,534.525,-0.931,-2.023,-1.709,7.525,-3.861,,,NEITHER_IN_30D,-1.709
2021-04-26,AAKASH-EQ,14.19,13.197,17.738,5.638,10.994,17.407,19.662,-3.03,,,NEITHER_IN_30D,17.407
2021-04-26,ALOKINDS-EQ,23.1,21.483,28.875,-18.398,-9.524,-11.039,-3.896,-19.048,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-26,APARINDS-EQ,543.9,505.827,679.875,-5.359,2.372,-3.098,9.579,-10.627,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-26,ARVEE-EQ,114.8,106.764,143.5,62.587,19.033,-12.718,88.11,-24.695,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-26,ATUL-EQ,8266.65,7687.984,10333.312,-0.535,4.002,9.699,10.565,-3.828,,,NEITHER_IN_30D,9.699
2021-04-26,BANCOINDIA-EQ,76.0,70.68,95.0,0.303,11.974,10.066,17.763,-3.289,,,NEITHER_IN_30D,10.066
2021-04-26,BAYERCROP-EQ,5336.45,4962.898,6670.562,1.092,-1.437,-0.779,4.324,-3.006,,,NEITHER_IN_30D,-0.779
2021-04-26,BBL-EQ,577.95,537.494,722.438,-1.22,14.015,10.612,28.471,-3.447,21.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-26,CHEMBOND-EQ,200.2,186.186,250.25,17.008,0.475,6.993,20.38,-2.597,,,NEITHER_IN_30D,6.993
2021-04-26,COHANCE-EQ,545.95,507.734,682.438,-0.742,-6.045,-9.067,1.658,-12.08,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-26,CONTROLPR-EQ,310.7,288.951,388.375,5.761,20.084,18.378,29.063,-9.495,,4.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-26,DANGEE-EQ,10.35,9.625,12.938,3.092,2.126,8.889,14.589,-6.184,,,NEITHER_IN_30D,8.889
2021-04-26,HATSUN-EQ,770.83,716.872,963.538,4.425,9.673,10.055,15.003,-1.642,,,NEITHER_IN_30D,10.055
2021-04-26,ICICIGI-EQ,1451.6,1349.988,1814.5,3.155,1.946,1.109,7.95,-4.23,,,NEITHER_IN_30D,1.109
2021-04-26,JYOTHYLAB-EQ,149.5,139.035,186.875,-3.244,0.268,4.916,9.632,-5.518,,,NEITHER_IN_30D,4.916
2021-04-26,MOGSEC-EQ,48.15,44.78,60.188,0.104,0.519,0.623,19.211,-0.208,,,NEITHER_IN_30D,0.623
2021-04-26,RTNINDIA-EQ,8.5,7.905,10.625,44.706,110.588,166.471,166.471,0.588,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-26,SBILIFE-EQ,942.5,876.525,1178.125,6.631,2.419,3.963,10.844,-3.008,,,NEITHER_IN_30D,3.963
2021-04-26,SOTL-EQ,212.0,197.16,265.0,0.481,9.462,23.708,30.939,-3.778,29.0,,TARGET_25_BEFORE_STOP,25.0
2021-04-26,SWARAJENG-EQ,1476.4,1373.052,1845.5,4.934,3.62,4.196,8.297,-3.16,,,NEITHER_IN_30D,4.196
2021-04-26,VINYLINDIA-EQ,137.1,127.503,171.375,11.451,10.759,9.008,18.891,-8.096,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-04-26,ZYDUSWELL-EQ,432.54,402.262,540.675,-2.49,-2.125,-4.085,2.649,-4.954,,,NEITHER_IN_30D,-4.085
2021-04-27,AAKASH-EQ,14.19,13.197,17.738,6.695,9.796,18.252,19.662,-1.973,,,NEITHER_IN_30D,18.252
