Date,PctAbove20EMA,PctAbove50EMA,PctAbove200EMA,Slope20EMA,Slope50EMA,Slope200EMA,VolumeRatio,Net52WHighLow,Rolling3DUp4,Rolling3DDown4,Up251MCount,Down251MCount,FollowThroughRate,LargePct20EMA,LargePct50EMA,LargePct200EMA,MidPct20EMA,MidPct50EMA,MidPct200EMA,SmallPct20EMA,SmallPct50EMA,SmallPct200EMA,MicroPct20EMA,MicroPct50EMA,MicroPct200EMA,CompositeScore,BestModel,RecommendedThreshold,ActionZone
2024-03-05,41.92,53.351,78.33,-8.107,-7.532,-4.134,1.184,12,372.0,246.0,79,37,50.0,65.0,79.0,88.776,58.389,72.789,91.724,44.13,54.733,82.051,38.071,49.071,75.314,80.804,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-03-06,31.31,44.318,75.586,-2.902,-7.046,-3.566,0.642,2,235.0,519.0,52,56,67.647,62.0,78.0,88.776,48.322,65.986,91.034,26.721,43.621,79.915,28.075,39.585,72.013,78.066,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-03-07,34.593,46.743,76.743,-2.147,-6.965,-1.506,2.258,4,244.0,461.0,47,51,66.667,68.0,79.0,87.755,51.678,68.027,91.034,29.555,46.914,81.545,31.236,42.012,73.391,79.965,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-03-11,25.676,38.528,71.877,-18.525,-18.529,-8.261,0.585,3,213.0,774.0,38,79,54.386,56.0,79.0,87.755,43.333,64.626,88.966,20.648,37.705,77.253,22.478,32.867,67.737,76.524,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-03-12,19.574,30.298,65.829,-27.262,-26.674,-13.909,0.433,-3,201.0,1013.0,31,93,33.333,43.0,68.0,87.755,29.333,53.741,85.517,12.955,28.279,72.961,18.004,25.332,60.597,66.876,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-03-13,7.492,18.394,52.716,-34.428,-34.958,-25.615,0.146,-5,73.0,2188.0,26,111,20.0,16.0,40.0,85.714,10.738,29.452,73.611,3.614,11.475,58.798,7.225,16.851,46.703,29.521,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Risk-off
2024-03-14,13.808,25.285,59.909,-17.502,-19.033,-15.677,3.365,1,682.0,1784.0,29,65,37.5,28.0,57.0,87.755,24.832,42.466,81.25,10.081,19.672,67.241,12.266,22.099,54.033,55.329,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2024-03-15,13.521,25.352,59.475,-21.072,-21.391,-17.268,0.555,-1,776.0,1320.0,28,72,57.143,28.0,48.0,88.776,30.201,44.898,80.69,12.048,21.399,66.957,10.951,22.271,53.479,51.53,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2024-03-18,15.686,26.151,60.217,-9.99,-12.378,-11.66,1.013,1,928.0,184.0,33,82,37.5,29.0,51.0,87.755,26.174,42.177,80.0,12.851,21.811,67.965,14.111,23.36,54.46,53.356,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2024-03-19,12.725,21.15,57.796,-6.849,-9.148,-8.033,0.361,-1,354.0,257.0,23,100,56.25,21.0,41.0,87.755,17.568,34.694,79.167,9.639,16.529,62.771,12.167,19.041,52.191,40.229,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2024-03-20,13.461,21.301,58.186,5.968,2.907,5.47,1.084,0,347.0,247.0,18,128,23.077,15.0,36.0,86.735,15.541,36.054,79.861,12.45,19.421,63.636,13.309,18.953,52.578,39.674,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2024-03-21,22.47,29.415,61.723,8.662,4.13,1.814,6.459,-1,476.0,209.0,18,88,75.0,38.0,63.0,88.776,35.135,43.537,84.028,21.285,26.337,67.672,20.216,25.959,56.059,59.672,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2024-03-22,32.662,33.478,63.434,19.141,8.126,3.959,2.339,2,602.0,117.0,18,63,100.0,54.0,69.0,87.755,39.865,44.898,83.333,31.727,33.333,70.69,30.526,29.646,58.014,66.186,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-03-26,31.002,32.468,61.083,15.315,6.317,0.866,1.368,2,611.0,187.0,24,87,33.333,55.0,68.0,85.714,50.676,53.061,85.417,33.065,30.864,67.672,26.815,27.909,55.269,63.237,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2024-03-27,34.836,33.604,61.038,22.11,12.455,3.243,1.49,-3,443.0,306.0,20,109,25.0,56.0,69.0,88.776,53.378,54.422,84.028,41.935,36.214,69.397,30.072,28.266,54.808,64.866,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2024-03-28,40.86,37.909,61.379,27.4,16.608,3.193,2.734,-2,331.0,315.0,10,71,53.846,71.0,75.0,89.899,55.705,60.544,85.517,45.749,40.249,68.831,34.931,30.812,53.484,68.085,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-04-01,62.916,48.706,69.778,40.446,19.291,8.055,5.232,7,973.0,194.0,21,55,90.909,88.0,86.0,90.816,79.195,71.429,88.194,74.597,56.967,77.253,57.307,42.04,64.743,80.311,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-02,75.515,56.496,73.364,42.853,23.018,9.93,2.852,7,1185.0,64.0,20,34,93.333,90.0,87.0,90.816,85.235,76.871,90.278,82.258,64.754,80.687,72.246,50.587,68.799,82.951,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-03,83.897,65.246,76.722,52.895,32.778,15.639,2.202,8,1431.0,40.0,28,20,57.143,89.0,87.0,90.816,83.221,80.272,92.361,85.887,69.672,81.974,83.25,61.233,72.933,85.073,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-04,86.551,69.725,78.417,51.715,36.12,17.379,1.527,9,857.0,42.0,29,14,73.81,89.0,87.0,89.796,82.667,80.952,91.667,85.887,73.361,82.833,86.91,66.593,75.254,86.183,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-05,87.816,73.786,80.08,46.956,35.877,18.701,2.259,10,682.0,39.0,28,10,72.414,87.0,89.0,91.837,83.893,82.192,91.608,87.449,76.955,84.052,88.357,71.209,77.181,88.243,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-08,84.903,71.221,79.557,21.987,22.516,9.779,1.429,14,476.0,92.0,38,8,75.41,87.0,88.0,90.816,84.564,82.993,90.972,85.425,75.104,86.087,84.698,68.053,76.261,88.922,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-09,78.575,66.649,78.132,3.061,10.153,4.768,1.13,7,373.0,123.0,57,9,62.821,78.0,84.0,90.816,76.51,79.592,90.278,77.733,72.199,84.348,78.985,63.004,74.688,85.208,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-10,77.643,68.461,78.34,-6.253,3.215,1.618,2.339,9,313.0,161.0,54,12,58.537,83.0,88.0,91.837,75.168,80.952,90.972,78.226,75.934,85.217,77.422,64.38,74.67,87.688,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-12,69.344,63.802,77.526,-17.207,-5.922,-0.891,0.599,9,265.0,164.0,59,12,43.75,72.0,82.0,90.816,68.456,76.19,91.667,71.774,71.369,83.55,68.821,59.825,73.856,83.37,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-15,45.888,50.777,72.805,-41.929,-23.009,-7.275,0.314,7,222.0,355.0,73,14,27.273,47.0,69.0,88.776,53.691,66.216,87.586,51.406,57.261,82.174,44.011,46.657,68.266,72.909,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-04-16,50.158,53.842,73.481,-34.745,-17.379,-6.076,1.241,15,263.0,328.0,191,10,26.263,48.0,69.0,87.755,46.98,67.568,88.276,53.012,59.336,82.174,50.142,50.292,69.177,73.106,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-04-18,48.321,50.725,73.681,-30.254,-15.924,-4.451,0.705,14,308.0,299.0,144,8,43.662,45.0,62.0,84.694,44.295,62.838,87.586,51.004,55.187,80.87,48.509,47.817,70.0,67.345,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-04-19,46.198,49.919,72.701,-31.445,-18.541,-5.638,1.14,13,365.0,94.0,144,8,62.069,45.0,62.0,89.796,46.309,60.135,87.586,47.2,51.867,80.0,46.094,47.598,68.425,66.506,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-04-22,63.246,59.713,75.127,-6.098,-4.09,-2.398,3.453,22,503.0,98.0,168,6,64.151,59.0,73.0,89.796,59.06,68.243,87.586,64.0,61.728,81.223,63.855,57.493,71.539,75.672,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-04-23,70.665,64.271,76.958,24.777,13.493,4.153,2.508,25,552.0,94.0,203,7,64.516,62.0,74.0,89.796,67.333,70.946,88.966,74.8,65.432,80.349,70.901,62.653,74.031,76.425,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-04-24,75.288,69.452,78.276,25.13,15.61,4.795,2.108,16,619.0,81.0,245,5,65.0,72.0,74.0,89.796,72.667,75.676,88.276,76.4,72.428,80.786,75.603,67.939,75.833,77.005,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-04-25,75.667,70.298,78.276,27.346,19.573,4.594,2.594,16,474.0,92.0,218,6,51.786,82.0,82.0,88.776,70.667,75.676,87.586,77.2,72.84,82.533,75.478,68.44,75.678,83.185,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-26,76.218,71.186,78.547,30.02,21.266,5.846,1.482,8,409.0,83.0,193,7,52.778,76.768,78.788,87.629,72.667,77.027,86.301,79.2,75.203,83.117,76.028,69.308,76.165,81.174,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-29,75.875,72.178,79.254,12.629,12.465,4.126,1.776,11,370.0,96.0,210,8,56.471,74.747,75.758,87.629,74.667,77.703,86.301,82.0,77.328,84.416,75.0,70.424,76.911,80.126,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-04-30,74.621,71.421,79.219,3.955,7.15,2.261,1.142,11,339.0,97.0,220,7,51.852,77.778,77.778,88.66,76.667,79.73,85.616,78.8,74.899,84.783,73.442,69.468,76.798,81.791,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-05-02,70.308,69.28,78.992,-4.98,-0.172,0.716,1.878,14,357.0,110.0,229,8,56.098,75.758,77.778,88.66,75.333,79.73,85.616,76.4,74.899,83.55,68.317,66.571,76.703,80.977,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-05-03,63.964,66.243,77.702,-11.703,-4.055,-0.573,0.811,11,307.0,113.0,152,8,34.694,69.697,75.758,86.598,74.667,79.73,84.932,67.6,70.85,81.818,61.783,63.317,75.483,78.103,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-06,51.956,58.985,75.48,-24.262,-12.2,-3.067,0.572,17,279.0,215.0,114,7,38.043,65.657,71.717,86.598,58.0,70.946,85.616,56.0,65.323,81.897,49.647,55.691,72.355,75.265,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-07,35.666,50.212,71.622,-40.209,-21.966,-7.631,0.324,10,207.0,356.0,88,8,16.667,40.404,64.646,83.505,34.0,57.047,82.993,40.0,58.3,79.654,34.746,47.025,68.006,68.616,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-08,41.902,52.646,72.332,-32.719,-18.775,-6.887,1.858,11,240.0,352.0,89,7,24.051,53.535,64.646,85.567,41.333,58.389,83.673,44.8,61.134,79.221,40.636,49.677,68.827,68.628,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-09,23.849,37.924,66.968,-46.459,-31.356,-12.024,0.286,1,188.0,543.0,60,13,27.119,29.293,55.556,84.536,26.667,45.638,80.952,25.2,44.939,75.431,22.93,34.602,62.548,60.165,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2024-05-10,30.026,42.381,68.584,-33.938,-23.862,-9.118,2.224,0,261.0,401.0,61,16,34.615,42.424,62.626,84.536,38.667,51.007,81.633,30.4,51.012,76.824,28.178,38.495,64.429,64.619,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2024-05-13,31.439,42.336,67.755,-20.517,-16.649,-7.726,1.196,3,262.0,432.0,58,16,32.0,40.0,57.576,84.536,45.333,51.333,82.432,30.4,46.748,76.724,29.549,39.513,63.231,61.757,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2024-05-14,43.387,50.583,71.235,7.722,0.371,-0.387,4.251,3,507.0,124.0,75,13,61.111,58.0,63.636,84.536,56.376,63.758,84.354,42.4,52.846,77.489,41.16,47.848,67.643,66.186,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-15,50.131,53.146,72.773,8.229,0.501,0.441,2.03,9,545.0,116.0,83,10,72.414,65.0,67.677,84.536,60.403,63.087,85.714,49.2,59.514,78.541,48.164,49.928,69.391,70.405,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-16,55.086,55.198,73.367,31.237,17.274,6.399,3.013,7,554.0,76.0,102,10,60.0,68.0,71.717,85.567,63.758,65.101,85.714,55.6,61.134,79.06,53.173,51.929,70.031,73.106,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-17,60.929,60.622,74.099,30.902,18.241,5.515,3.421,14,453.0,81.0,95,10,65.385,72.0,70.707,86.598,72.483,69.799,84.354,64.4,67.611,81.197,58.322,57.703,70.724,73.921,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-21,61.795,61.307,74.268,30.356,18.971,6.513,2.818,9,498.0,128.0,112,9,72.5,72.0,76.768,85.567,73.154,68.456,85.714,64.0,65.182,80.342,59.492,58.773,71.032,76.696,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-22,59.969,61.664,74.55,16.581,11.081,3.314,1.243,7,494.0,155.0,113,8,64.103,72.0,77.778,86.598,76.51,71.812,85.714,64.4,68.548,82.051,56.598,58.232,71.032,78.534,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-23,60.647,60.158,75.225,10.517,7.011,2.452,3.523,8,412.0,182.0,105,8,60.759,85.0,79.798,87.629,77.181,74.497,86.395,63.6,64.919,83.761,56.669,56.41,71.495,80.878,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-05-24,54.883,58.189,73.945,-0.204,2.991,0.578,1.115,9,288.0,187.0,94,9,44.361,82.0,78.788,86.598,71.812,73.154,87.075,56.0,61.694,81.857,50.989,54.526,70.062,78.732,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-27,50.521,54.937,72.119,-10.408,-5.685,-1.98,1.434,5,279.0,240.0,81,7,36.667,82.828,84.694,87.5,71.812,71.812,87.075,56.4,59.677,82.627,45.007,50.248,67.385,82.494,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-05-28,44.601,50.21,70.439,-17.194,-11.097,-3.829,0.472,5,252.0,309.0,69,7,34.568,76.768,80.612,89.583,69.128,71.141,87.755,47.6,52.823,80.932,39.253,45.416,65.15,78.201,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-29,42.649,48.765,69.066,-17.32,-12.899,-5.483,0.942,6,269.0,283.0,68,7,24.0,67.677,74.49,86.458,61.486,65.986,85.517,51.2,57.258,80.508,37.438,43.688,63.874,73.661,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-30,33.368,42.595,66.31,-27.279,-17.563,-8.915,0.345,4,213.0,317.0,58,11,21.918,54.545,69.388,82.292,45.946,59.864,81.379,38.4,47.177,76.695,29.697,38.129,61.568,68.974,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-05-31,35.837,42.722,65.672,-19.045,-15.467,-8.272,1.66,2,275.0,269.0,61,12,28.571,64.646,71.429,85.417,47.973,60.544,80.0,43.6,49.597,76.923,31.197,37.66,60.599,70.035,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-06-03,44.958,48.717,68.403,-5.562,-6.22,-3.716,12.546,3,497.0,259.0,71,14,17.143,80.808,83.673,86.458,68.243,71.429,84.138,58.4,59.274,81.277,37.701,42.09,63.025,79.953,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-06-04,15.148,25.996,52.776,-29.453,-24.214,-17.663,0.05,-5,460.0,1409.0,31,27,27.778,14.141,33.673,83.333,17.568,36.486,71.233,17.6,30.242,59.402,14.537,23.621,47.284,28.288,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Risk-off
2024-06-05,27.954,36.111,60.336,-14.694,-12.654,-8.73,11.01,1,972.0,1405.0,38,18,31.707,36.364,52.041,89.583,48.299,52.381,81.379,32.8,41.129,71.795,24.421,32.438,53.817,55.465,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2024-06-06,47.763,48.77,67.713,14.395,6.176,1.403,7.115,3,1170.0,1377.0,71,11,13.139,63.0,76.0,91.837,64.384,67.586,86.713,56.4,57.43,79.487,43.478,43.402,61.727,73.649,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-06-07,66.753,59.184,72.34,30.916,16.462,6.668,13.605,3,1475.0,97.0,79,11,60.714,84.0,83.0,95.918,80.822,77.241,89.51,77.2,71.084,84.188,62.272,53.564,66.59,82.285,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-10,74.352,65.726,75.797,29.394,17.01,7.393,1.562,6,1074.0,50.0,129,7,68.182,79.0,86.0,94.898,86.395,81.379,90.21,81.2,77.51,88.034,71.598,60.634,70.624,87.676,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-11,77.645,70.241,77.672,62.497,44.245,24.896,2.146,6,765.0,53.0,134,4,85.714,86.0,87.0,93.878,85.034,84.138,90.972,83.6,78.715,87.607,75.262,66.15,73.227,88.268,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-12,82.505,74.713,78.815,54.551,38.602,18.479,3.469,11,619.0,58.0,149,3,61.957,91.0,90.0,91.837,91.275,88.276,90.972,88.755,83.065,87.983,79.916,70.795,74.886,90.205,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-13,84.36,78.359,81.229,36.598,29.588,13.516,2.463,9,585.0,43.0,140,3,69.88,91.0,94.0,94.898,89.933,89.655,93.056,88.755,85.081,89.362,82.554,74.93,77.456,93.4,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-14,85.13,80.073,82.133,18.376,20.89,9.792,3.427,13,563.0,44.0,142,3,79.412,93.0,95.0,93.878,90.604,90.345,93.75,89.558,87.5,88.983,83.24,76.674,78.751,93.523,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-18,83.843,79.426,82.264,9.49,13.699,6.468,3.045,18,604.0,62.0,149,2,74.603,91.0,95.0,95.96,89.262,90.345,94.444,89.558,87.5,90.254,81.786,75.809,78.463,94.572,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-19,79.948,78.12,82.031,2.303,7.88,4.359,0.643,19,544.0,101.0,130,1,66.265,77.0,91.0,96.97,85.906,90.345,93.056,86.747,84.677,88.983,78.352,74.824,78.446,92.82,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-20,83.394,81.002,83.333,0.889,6.289,4.518,2.21,19,550.0,96.0,142,2,69.444,79.0,91.0,96.97,85.333,91.096,92.414,87.55,88.259,89.873,82.775,78.004,80.122,94.325,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-21,82.21,80.638,83.659,-2.151,2.28,2.43,1.218,14,455.0,124.0,136,2,52.874,71.0,85.0,96.97,84.0,89.041,95.172,85.944,86.235,89.362,82.155,78.491,80.365,92.117,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-24,78.564,79.823,83.63,-6.565,-0.25,1.497,1.697,16,506.0,113.0,150,3,62.069,68.0,82.0,96.97,82.667,88.276,93.706,81.928,84.274,87.815,78.288,78.035,80.775,88.811,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-25,77.146,79.291,82.962,-6.697,-0.135,0.698,1.419,15,410.0,150.0,154,4,39.474,68.0,81.0,95.96,80.0,86.986,94.483,80.321,82.591,84.322,76.934,77.809,80.471,85.455,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-26,73.513,78.247,83.333,-6.436,0.127,1.302,1.527,17,421.0,132.0,172,4,45.714,62.0,81.0,94.949,76.667,86.986,95.172,77.51,82.258,87.712,73.291,76.458,80.365,87.676,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-27,66.029,72.666,81.605,-17.365,-8.336,-1.728,1.695,10,301.0,198.0,165,4,37.5,65.0,80.0,96.97,74.667,85.135,94.558,69.6,76.829,86.325,64.575,70.134,78.158,85.27,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-06-28,67.822,74.843,82.016,-14.388,-5.795,-1.643,1.329,13,326.0,168.0,189,3,46.667,71.0,81.0,96.97,78.0,86.486,94.558,72.8,80.894,88.034,65.666,72.152,78.419,87.207,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-01,74.523,79.74,83.824,-4.041,-0.083,0.194,3.598,19,470.0,148.0,254,3,57.143,71.0,83.0,96.97,78.523,89.116,93.836,78.4,85.772,90.171,73.681,77.505,80.606,91.685,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-02,75.065,79.582,84.697,-2.081,0.292,1.735,1.065,19,559.0,78.0,255,2,65.909,71.0,81.0,94.949,71.812,87.075,93.836,77.6,82.114,89.787,75.244,78.27,82.005,90.328,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-03,79.369,81.462,85.086,5.857,3.215,1.753,5.022,21,611.0,78.0,257,2,57.627,79.0,85.0,95.96,79.866,89.796,94.521,80.0,84.959,89.362,79.233,79.747,82.46,92.956,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-04,79.348,81.932,85.42,13.319,9.266,3.815,2.526,20,495.0,80.0,516,2,56.0,77.0,84.0,96.97,81.879,90.476,93.151,79.6,85.772,90.638,79.204,80.239,82.764,93.511,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-05,79.628,82.568,85.818,11.806,7.724,3.802,3.558,18,499.0,61.0,423,2,56.0,82.0,89.0,96.97,85.235,90.476,93.836,79.2,84.959,90.213,78.955,80.885,83.308,95.46,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-08,74.961,80.375,85.042,0.438,0.635,1.217,1.447,12,457.0,105.0,338,4,48.515,73.0,84.0,94.949,78.523,87.075,92.466,72.8,82.996,89.451,75.104,78.977,82.691,92.462,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-09,76.334,80.606,85.373,1.269,1.024,0.676,1.365,17,436.0,135.0,266,4,53.846,81.0,85.0,94.949,82.432,86.301,93.103,75.2,84.211,89.03,75.576,79.085,83.144,92.943,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-10,68.132,77.401,83.713,-11.237,-4.061,-1.373,0.84,11,343.0,201.0,205,4,36.036,74.0,83.0,96.97,76.351,86.395,91.781,71.6,81.707,88.983,66.272,75.334,80.88,90.674,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-11,70.637,79.269,84.594,-8.711,-2.663,-0.826,2.648,13,380.0,157.0,207,3,44.792,76.0,85.0,94.949,72.789,84.932,93.793,69.6,84.146,88.936,70.223,77.442,82.032,92.277,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-12,67.133,77.818,84.658,-12.495,-4.749,-1.159,1.747,13,352.0,159.0,181,4,49.398,74.0,84.0,95.96,72.109,84.247,93.103,67.2,82.114,91.453,66.132,75.983,81.681,93.499,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-15,67.988,78.586,84.662,-6.974,-1.789,-0.379,2.001,11,433.0,125.0,177,5,50.0,80.0,89.0,94.949,76.19,86.897,93.75,73.2,84.959,92.308,65.422,75.925,81.565,95.941,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-16,68.424,79.384,85.214,-7.91,-1.222,-0.159,1.056,12,382.0,140.0,164,6,59.375,72.0,89.0,96.97,74.83,86.207,91.667,71.6,83.74,91.88,66.968,77.263,82.451,96.065,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-18,58.398,74.491,83.778,-9.735,-2.909,0.065,0.819,17,349.0,214.0,129,5,62.791,63.0,84.0,96.97,66.667,82.069,91.667,64.4,83.333,91.026,56.189,71.529,80.65,92.721,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-19,37.073,61.952,79.911,-33.564,-17.317,-4.683,0.323,4,236.0,506.0,95,6,20.833,40.0,70.0,95.96,44.595,72.603,89.655,40.161,68.571,88.034,35.56,59.158,76.208,79.891,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-07-22,43.422,64.901,79.757,-23.71,-12.917,-4.901,2.584,5,270.0,523.0,98,6,20.588,52.0,75.0,93.939,52.027,76.19,89.726,49.799,75.41,89.7,40.856,61.254,75.88,83.728,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2024-07-23,39.018,60.72,79.513,-28.97,-17.866,-5.15,0.57,9,301.0,459.0,92,6,17.722,40.0,69.0,95.96,45.946,68.707,88.356,46.586,67.755,87.179,36.926,58.105,75.961,78.275,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2024-07-24,57.357,70.068,82.522,-11.067,-9.316,-2.692,1.629,16,628.0,132.0,118,3,52.174,47.0,69.0,95.96,58.904,75.172,89.583,59.2,76.016,88.936,57.599,68.601,79.624,81.026,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
