Date,Symbol,EntryPrice,Result15Before7,DecisionDay15Before7,Target18BeforeStop7,Target18DecisionDay,Target25BeforeStop7,Target25DecisionDay,Target30BeforeStop7,Target30DecisionDay,CloseReturn5D,CloseReturn10D,CloseReturn15D,CloseReturn20D,CloseReturn30D,RuleBasedReturn
2024-07-25,SHIVAMILLS-EQ,93.69,STOPPED_OUT,13.0,STOPPED_OUT,13.0,STOPPED_OUT,13.0,STOPPED_OUT,13.0,0.9392677980574193,-0.6404098623118748,-4.771053474223496,2.092005550218823,-2.294802006617558,-7.0
2024-07-26,SHIVAMILLS-EQ,94.62,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,0.30648911435213755,-2.7266962587190857,-6.404565630944836,1.8812090467131615,-3.751849503276272,-7.0
2023-06-02,SHIVATEX-EQ,123.9,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-4.27764326069412,0.08071025020177647,-1.210653753026636,-0.4842615012106588,-2.138821630347054,-2.138821630347054
2023-07-27,SHIVATEX-EQ,131.0,SUCCESS,1.0,SUCCESS,2.0,SUCCESS,9.0,TIMEOUT,,14.885496183206115,12.824427480916034,13.587786259542,9.541984732824439,18.81679389312978,15.0
2023-07-28,SHIVATEX-EQ,152.15,STOPPED_OUT,10.0,STOPPED_OUT,10.0,STOPPED_OUT,10.0,STOPPED_OUT,10.0,-4.0092014459415015,-9.858692080184028,-4.73217219848835,-3.3848176141965225,5.159382188629635,-7.0
2023-11-21,SHIVATEX-EQ,153.45,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,-7.168458781362008,-4.724666014988599,-5.506679700228078,-8.765070055392632,-1.5966112740306238,-7.0
2024-01-04,SHIVATEX-EQ,151.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,0.7947019867549532,-6.655629139072861,-7.019867549668868,23.7748344370861,14.536423841059598,-7.0
2024-01-10,SHIVATEX-EQ,153.5,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-8.143322475570036,-7.8501628664495176,26.02605863192182,14.657980456026065,6.579804560260594,-7.0
2024-05-23,SHIVATEX-EQ,174.75,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,-3.233190271816888,-1.2017167381974225,5.150214592274671,3.2389127324749634,7.101573676680961,-7.0
2024-09-12,SHIVATEX-EQ,212.53,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-11.76775043523267,-11.508963440455467,-4.0653084270456,5.947395661788923,9.198701359808027,-7.0
2025-09-10,SHIVATEX-EQ,187.96,STOPPED_OUT,24.0,STOPPED_OUT,24.0,STOPPED_OUT,24.0,STOPPED_OUT,24.0,-3.000638433709313,0.11172589912746833,-1.6120451159821192,-3.867844222174932,-5.831027878271977,-7.0
2025-09-25,SHIVATEX-EQ,189.3,STOPPED_OUT,13.0,STOPPED_OUT,13.0,STOPPED_OUT,13.0,STOPPED_OUT,13.0,-3.9091389329107273,-4.389857369255157,-4.94981510829372,-4.944532488114106,-4.226096143687263,-7.0
2025-11-04,SHIVATEX-EQ,184.65,SUCCESS,1.0,SUCCESS,1.0,TIMEOUT,,TIMEOUT,,-1.9767126997021434,0.18954779312212455,2.8919577579203937,2.8973734091524372,-0.6227998916869759,15.0
2025-11-06,SHIVATEX-EQ,193.62,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,-5.784526391901668,-3.2951141411011187,-3.2796198739799554,-4.8703646317529214,-8.046689391591787,-7.0
2025-08-14,SHIVAUM-EQ,302.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-8.94039735099338,-3.9735099337748325,-6.324503311258289,-0.9933774834437137,-6.622516556291391,-7.0
2026-03-19,SHIVAUM-EQ,333.25,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,4.306076519129798,-1.5753938484621144,1.9654913728432089,3.990997749437364,-0.9752438109527417,-7.0
2026-03-20,SHIVAUM-EQ,362.65,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-2.9505032400386044,-5.032400386047153,-9.003171101613116,-4.4533296566937715,-10.381910933406857,-7.0
2026-06-09,SHIVAUM-EQ,355.75,SUCCESS,12.0,SUCCESS,12.0,SUCCESS,12.0,SUCCESS,19.0,2.628250175685176,6.268446943077999,16.654954321855243,20.07027406886859,13.099086437104713,15.0
2026-06-12,SHIVAUM-EQ,360.0,SUCCESS,9.0,SUCCESS,9.0,SUCCESS,14.0,SUCCESS,16.0,2.777777777777768,8.833333333333337,22.47222222222223,13.888888888888884,18.652777777777764,15.0
2026-06-22,SHIVAUM-EQ,370.0,SUCCESS,4.0,SUCCESS,4.0,SUCCESS,11.0,TIMEOUT,,5.891891891891898,19.162162162162154,10.81081081081081,12.91891891891892,13.445945945945947,15.0
2026-06-24,SHIVAUM-EQ,378.05,SUCCESS,2.0,SUCCESS,7.0,SUCCESS,9.0,TIMEOUT,,9.773839439227604,12.987700039677286,8.186747784684556,6.427721200899361,11.043512762862061,15.0
2026-06-25,SHIVAUM-EQ,405.0,SUCCESS,8.0,STOPPED_OUT,20.0,STOPPED_OUT,20.0,STOPPED_OUT,20.0,4.827160493827165,4.938271604938271,2.8765432098765364,-3.3950617283950657,3.950617283950608,15.0
2026-06-29,SHIVAUM-EQ,420.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,-4.559523809523802,-0.04761904761904079,-3.57142857142857,-7.535714285714279,1.9523809523809499,-7.0
2022-01-03,SHK-EQ,164.0,STOPPED_OUT,15.0,STOPPED_OUT,15.0,STOPPED_OUT,15.0,STOPPED_OUT,15.0,-0.3658536585365857,-1.6158536585365924,-7.8963414634146245,-3.7195121951219434,-8.231707317073166,-7.0
2022-01-06,SHK-EQ,169.85,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,-3.149838092434498,-3.1204003532528612,-5.122166617603763,-9.949955843391233,-12.775978804827782,-7.0
2022-04-06,SHK-EQ,152.1,STOPPED_OUT,19.0,STOPPED_OUT,19.0,STOPPED_OUT,19.0,STOPPED_OUT,19.0,6.8376068376068355,5.522682445759375,2.0052596975673964,-8.612754766600917,-10.355029585798814,-7.0
2022-04-11,SHK-EQ,159.55,STOPPED_OUT,14.0,STOPPED_OUT,14.0,STOPPED_OUT,14.0,STOPPED_OUT,14.0,-5.202130993418996,-1.4415543716703283,-9.934189909119407,-18.99091193983078,-19.116264493889055,-7.0
2022-04-13,SHK-EQ,162.5,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,-1.2307692307692353,-4.5230769230769186,-14.46153846153846,-17.81538461538461,-18.584615384615375,-7.0
2022-07-19,SHK-EQ,142.2,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-0.14064697609000865,-0.5977496483825506,-1.7229254571026642,1.1603375527426296,0.03516174402251604,0.03516174402251604
2022-07-20,SHK-EQ,146.45,STOPPED_OUT,14.0,STOPPED_OUT,14.0,STOPPED_OUT,14.0,STOPPED_OUT,14.0,-3.721406623420953,-3.1410037555479664,-4.5066575623079475,-2.355752816660972,-0.8535336292249895,-7.0
2022-08-16,SHK-EQ,148.85,STOPPED_OUT,28.0,STOPPED_OUT,28.0,STOPPED_OUT,28.0,STOPPED_OUT,28.0,-5.374538125629824,-2.8552233792408455,-0.9741350352703959,5.744037621766895,-4.1316761840779375,-7.0
2022-09-06,SHK-EQ,149.3,STOPPED_OUT,14.0,STOPPED_OUT,14.0,STOPPED_OUT,14.0,STOPPED_OUT,14.0,2.3107836570662954,-2.042866711319502,-6.597454789015423,-3.482920294708647,-6.865371734762227,-7.0
2022-09-08,SHK-EQ,150.1,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,2.7648234510326386,-4.730179880079943,-6.828780812791468,-1.1325782811458907,-6.695536309127236,-7.0
2022-09-13,SHK-EQ,152.75,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-4.255319148936165,-8.70703764320786,-5.662847790507364,-7.332242225859242,-10.540098199672665,-7.0
2022-09-14,SHK-EQ,157.4,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,-9.466327827191867,-9.33926302414232,-5.9402795425667065,-11.753494282083865,-13.532401524777649,-7.0
2022-11-25,SHK-EQ,138.7,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-0.9372746935832565,3.460706560922855,2.7397260273972712,-0.4686373467916227,2.1629416005767954,2.1629416005767954
2022-12-05,SHK-EQ,142.45,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,2.7027027027027195,0.3510003510003523,-4.843804843804833,1.8603018603018606,0.10530010530009903,0.10530010530009903
2023-05-31,SHK-EQ,111.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,6.6216216216216095,5.7657657657657735,6.12612612612613,5.720720720720718,2.972972972972965,2.972972972972965
2023-06-06,SHK-EQ,119.05,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-1.3859722805543817,-0.9239815203695878,-0.7139857202855926,-1.0499790004199872,-3.6119277614447665,-3.6119277614447665
2023-08-02,SHK-EQ,119.2,SUCCESS,6.0,SUCCESS,6.0,SUCCESS,7.0,SUCCESS,9.0,7.38255033557047,24.580536912751683,32.76006711409396,37.248322147650995,35.234899328859036,15.0
2023-08-03,SHK-EQ,126.8,SUCCESS,5.0,SUCCESS,6.0,SUCCESS,13.0,SUCCESS,17.0,16.679810725552045,17.310725552050464,22.594637223974768,29.219242902208208,27.28706624605679,15.0
2023-08-04,SHK-EQ,131.4,SUCCESS,6.0,SUCCESS,7.0,SUCCESS,16.0,SUCCESS,22.0,10.69254185692541,10.197869101978686,22.184170471841714,24.58143074581429,18.34094368340944,15.0
2023-08-10,SHK-EQ,147.95,SUCCESS,18.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,0.5407232173031407,5.069280162216971,10.74687394389997,13.551875633660027,8.51639067252452,15.0
2023-11-15,SHK-EQ,158.0,STOPPED_OUT,24.0,STOPPED_OUT,24.0,STOPPED_OUT,24.0,STOPPED_OUT,24.0,-2.2468354430379867,-1.3924050632911356,-0.06329113924050667,-3.702531645569618,-7.943037974683554,-7.0
2023-11-21,SHK-EQ,158.0,STOPPED_OUT,20.0,STOPPED_OUT,20.0,STOPPED_OUT,20.0,STOPPED_OUT,20.0,-2.08860759493672,-0.06329113924050667,-3.1012658227848156,-11.202531645569614,9.683544303797476,-7.0
2023-12-01,SHK-EQ,165.55,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,-6.704922983992767,-9.966777408637872,-12.443370582905477,-13.077620054364248,11.144669284204166,-7.0
2024-01-02,SHK-EQ,161.45,SUCCESS,8.0,SUCCESS,26.0,SUCCESS,26.0,SUCCESS,27.0,10.560545060390215,9.012078042737691,2.6014245896562427,3.840198203778278,30.504800247754726,15.0
2024-01-03,SHK-EQ,166.4,SUCCESS,25.0,SUCCESS,25.0,SUCCESS,26.0,SUCCESS,27.0,4.206730769230771,6.550480769230771,0.5108173076923128,-0.09014423076922906,26.051682692307686,15.0
2024-04-23,SHK-EQ,223.7,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,-11.175681716584718,-11.376843987483232,-13.544926240500665,-11.890925346446135,-15.33303531515422,-7.0
2024-08-14,SHK-EQ,215.13,SUCCESS,9.0,SUCCESS,11.0,SUCCESS,20.0,SUCCESS,28.0,6.112583089294854,17.343001905824384,13.740528982475709,24.36666201831452,42.188444196532316,15.0
2024-08-19,SHK-EQ,225.78,SUCCESS,16.0,SUCCESS,18.0,SUCCESS,26.0,SUCCESS,26.0,5.310479227566667,8.893613251838083,7.910355213039244,19.67844804677119,31.543980866330056,15.0
2025-05-19,SHK-EQ,229.36,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,3.3702476456225927,6.025462155563299,7.791245204046038,6.143181025462141,2.4284966864318136,2.4284966864318136
2025-06-25,SHK-EQ,250.59,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-7.270840815675006,-7.358633624645838,-3.3999760565066484,5.351370764994612,-3.6274392433856106,-7.0
2025-07-21,SHK-EQ,255.32,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,-1.4609117969606733,-2.0053266489111765,-6.4311452295159,-15.791947360175463,3.1920726930910304,-7.0
2025-07-22,SHK-EQ,260.39,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,-2.0546103921041503,-5.718345558585192,-12.688659318714235,-16.260225047044806,2.4386497177311117,-7.0
2025-07-23,SHK-EQ,264.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,-3.1477272727272743,-8.52272727272727,-15.303030303030308,-13.731060606060607,-1.6022727272727355,-7.0
2025-12-22,SHK-EQ,176.51,STOPPED_OUT,16.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,0.09064642229901221,3.1556285762846414,-4.877910599965995,-17.608067531584602,-8.651067928162703,-7.0
2025-12-26,SHK-EQ,179.55,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,1.0192147034252308,-0.25062656641604564,-10.520746310219998,-20.406571985519363,-0.9913673071567763,-7.0
2026-01-05,SHK-EQ,182.25,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-5.602194787379977,-15.242798353909471,-21.01508916323732,-13.152263374485596,-11.215363511659804,-7.0
2026-05-07,SHK-EQ,155.63,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,-9.085651866606693,-18.73674741373771,-14.61157874445802,-19.3471695688492,-9.998072351089126,-7.0
2026-06-16,SHK-EQ,143.85,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,-5.165102537365318,-10.19812304483837,-10.323253388946817,-9.600278067431356,13.618352450469251,-7.0
2021-05-11,SHOPERSTOP-EQ,204.85,SUCCESS,16.0,SUCCESS,16.0,TIMEOUT,,TIMEOUT,,2.196729314132284,12.301684159140835,12.179643641689042,14.840126922138165,11.422992433487922,15.0
2021-05-19,SHOPERSTOP-EQ,209.35,SUCCESS,11.0,SUCCESS,13.0,SUCCESS,27.0,TIMEOUT,,9.887747790780988,9.768330546930981,12.37162646286123,12.132791975161217,14.067351325531408,15.0
2021-05-24,SHOPERSTOP-EQ,220.9,SUCCESS,24.0,SUCCESS,24.0,TIMEOUT,,TIMEOUT,,3.123585332729739,10.253508374830233,6.315074694431866,6.2698053417836075,10.6156631960163,15.0
2021-05-25,SHOPERSTOP-EQ,221.9,SUCCESS,23.0,SUCCESS,23.0,TIMEOUT,,TIMEOUT,,0.7886435331230235,8.31455610635421,5.1374493014871625,3.785488958990535,10.004506534474977,15.0
2021-05-26,SHOPERSTOP-EQ,230.05,SUCCESS,22.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,-0.10867202782003371,2.260378178656808,2.0430341230167404,-0.7824386003042916,7.715713975222771,15.0
2021-06-03,SHOPERSTOP-EQ,239.2,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,-1.3586956521739135,-3.637123745819393,-5.622909698996647,-0.2090301003344508,3.637123745819415,-7.0
2021-07-29,SHOPERSTOP-EQ,266.9,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-4.589733982765065,-7.043836642937428,-11.80217309853877,-8.59872611464968,-6.182090670663165,-7.0
2021-09-16,SHOPERSTOP-EQ,264.75,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,-5.627950897072709,-0.5099150141643194,5.344664778092523,4.929178470254958,30.179414542020755,-7.0
2022-01-18,SHOPERSTOP-EQ,352.2,SUCCESS,3.0,SUCCESS,3.0,STOPPED_OUT,18.0,STOPPED_OUT,18.0,5.053946621237926,5.63600227143668,-0.22714366837024436,1.5332197614991605,-0.2981260647359485,15.0
2022-09-06,SHOPERSTOP-EQ,643.6,SUCCESS,7.0,SUCCESS,8.0,SUCCESS,24.0,TIMEOUT,,4.156308266003728,15.747358607830964,11.497824735860785,17.86047234307022,24.557178371659404,15.0
2022-09-07,SHOPERSTOP-EQ,672.0,SUCCESS,7.0,SUCCESS,23.0,TIMEOUT,,TIMEOUT,,4.270833333333335,10.446428571428568,9.449404761904766,11.65922619047619,15.297619047619037,15.0
2022-09-14,SHOPERSTOP-EQ,700.7,SUCCESS,18.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,5.922648779791628,4.966462109319236,7.08577137148565,8.869701726844582,6.63622092193521,15.0
2022-09-15,SHOPERSTOP-EQ,747.75,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,-0.10030090270812808,-2.1798729521898985,0.5817452357071318,2.3269809428284827,0.2407221664994852,-7.0
2022-12-14,SHOPERSTOP-EQ,716.8,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-3.0901227678571397,-2.1135602678571397,-1.506696428571419,-3.06919642857143,-8.698381696428559,-7.0
2023-04-28,SHOPERSTOP-EQ,663.1,SUCCESS,20.0,SUCCESS,25.0,TIMEOUT,,TIMEOUT,,3.1367817825365574,5.572311868496449,10.360428291358769,14.530236766701865,17.274920826421347,15.0
2023-05-02,SHOPERSTOP-EQ,686.75,SUCCESS,25.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,0.8154350200218374,2.7084091736439886,8.198034219148154,9.355660720786307,12.238805970149258,15.0
2023-05-26,SHOPERSTOP-EQ,750.1,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,2.806292494334084,3.9194774030129276,3.486201839754699,6.719104119450736,7.765631249166782,7.765631249166782
2023-05-31,SHOPERSTOP-EQ,760.65,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,2.5504502727929923,1.8536777755866707,6.487872214553336,5.173207125484791,7.920857161638062,7.920857161638062
2023-06-30,SHOPERSTOP-EQ,813.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,-0.12300123001229846,-0.725707257072572,-3.8560885608856066,-3.3640836408364128,0.6150061500614923,-7.0
2023-12-08,SHOPERSTOP-EQ,712.45,STOPPED_OUT,9.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,-2.7300161414836155,-3.3335672678784456,-4.000280721454141,-3.3616394132921723,-0.1333426907151436,-7.0
2024-01-12,SHOPERSTOP-EQ,703.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-1.159317211948785,5.142247510668563,6.756756756756754,4.423897581792313,5.241820768136551,5.241820768136551
2024-01-29,SHOPERSTOP-EQ,739.15,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,1.5355475884461844,-0.6832172089562327,2.9966853818575334,0.09470337549888352,4.173713048772232,4.173713048772232
2024-01-30,SHOPERSTOP-EQ,747.9,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,0.6819093461692738,-2.2797165396443275,1.6780318224361546,-1.6713464366893915,2.9549405000668605,2.9549405000668605
2024-03-11,SHOPERSTOP-EQ,770.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-0.29220779220778814,-0.29220779220778814,0.6038961038961066,-3.396103896103897,-7.6883116883117,-7.0
2024-03-12,SHOPERSTOP-EQ,770.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,0.8506493506493351,0.5129870129870095,-1.383116883116875,-5.240259740259745,-7.15584415584416,-7.0
2024-07-10,SHOPERSTOP-EQ,895.95,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,-8.549584240191976,-15.023159774540995,-15.698420670796375,-18.38272225012557,-12.093308778391654,-7.0
2024-09-04,SHOPERSTOP-EQ,815.1,SUCCESS,6.0,STOPPED_OUT,22.0,STOPPED_OUT,22.0,STOPPED_OUT,22.0,9.262667157404003,4.606796712059857,9.02343270764323,-3.8522880628143796,-8.250521408416144,15.0
2024-09-05,SHOPERSTOP-EQ,829.55,STOPPED_OUT,21.0,STOPPED_OUT,21.0,STOPPED_OUT,21.0,STOPPED_OUT,21.0,7.90790187451027,2.706286540895664,7.26297390151287,-5.093122777409443,-10.644325236574037,-7.0
2025-03-27,SHOPERSTOP-EQ,564.85,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-5.806851376471645,-8.205718332300616,-2.9653890413384065,-9.737098344693285,-8.418164114366656,-7.0
2025-07-14,SHOPERSTOP-EQ,528.25,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,4.164694746805497,-2.2905821107430224,0.009465215333648302,-1.32513014671084,2.035021296734496,2.035021296734496
2025-07-15,SHOPERSTOP-EQ,545.2,STOPPED_OUT,19.0,STOPPED_OUT,19.0,STOPPED_OUT,19.0,STOPPED_OUT,19.0,1.2931034482758452,-4.411225238444616,-3.7142333088774793,-3.842626559060902,-2.2010271460014663,-7.0
2025-07-16,SHOPERSTOP-EQ,576.2,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-6.030892051371051,-8.425893786879568,-10.317598056230482,-9.918431100312407,-6.308573412009721,-7.0
2025-09-08,SHOPERSTOP-EQ,549.95,STOPPED_OUT,17.0,STOPPED_OUT,17.0,STOPPED_OUT,17.0,STOPPED_OUT,17.0,-1.9910900990999236,1.427402491135532,-5.482316574234036,-5.255023183925822,-5.700518228929907,-7.0
2025-09-10,SHOPERSTOP-EQ,551.8,STOPPED_OUT,13.0,STOPPED_OUT,13.0,STOPPED_OUT,13.0,STOPPED_OUT,13.0,-0.17216382747371473,-0.5164914824211553,-5.636100036244995,-4.150054367524458,-5.8626313881841146,-7.0
2025-09-16,SHOPERSTOP-EQ,557.25,STOPPED_OUT,9.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,-1.1484970838941178,-6.846119336025113,-5.724540152534763,-7.94078061911171,-6.882009869896821,-7.0
2026-04-20,SHOPERSTOP-EQ,305.8,SUCCESS,11.0,SUCCESS,12.0,TIMEOUT,,TIMEOUT,,-2.861347285807714,-3.2864617396991536,8.404185742315228,10.644211903204702,20.11118378024852,15.0
2026-05-06,SHOPERSTOP-EQ,339.15,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-1.7396432257113292,-1.2826183104820754,4.2311661506708065,6.560518944419869,6.737431814831196,6.737431814831196
2026-06-12,SHOPERSTOP-EQ,374.65,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,-3.776858401174421,-2.5223541972507646,-5.124783130922195,-0.5872147337514955,2.989456826371284,-7.0
2025-04-28,SHRADHA-EQ,54.75,SUCCESS,3.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,1.187214611872145,-4.639269406392687,-1.6255707762557137,-7.726027397260271,24.03652968036529,15.0
2025-04-29,SHRADHA-EQ,57.28,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,-6.215083798882681,-10.230446927374304,-9.986033519553072,-11.522346368715086,14.350558659217882,-7.0
2025-04-30,SHRADHA-EQ,60.13,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,-12.290038250457346,-15.383336105105606,-12.639281556627314,-13.853317811408628,11.857641776151674,-7.0
2025-05-02,SHRADHA-EQ,61.39,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-18.325460172666563,-8.845088776673727,-17.44583808437856,-17.478416680241093,8.274963349079645,-7.0
2021-06-08,SHREDIGCEM-EQ,89.2,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-5.997757847533647,-7.062780269058289,-8.127802690582964,-3.58744394618834,5.32511210762332,-7.0
2021-07-20,SHREDIGCEM-EQ,93.95,STOPPED_OUT,14.0,STOPPED_OUT,14.0,STOPPED_OUT,14.0,STOPPED_OUT,14.0,-3.1931878658861046,-2.128791910590744,-14.529004789781808,-10.27142096860032,-11.868014901543377,-7.0
2021-10-06,SHREDIGCEM-EQ,81.6,STOPPED_OUT,30.0,STOPPED_OUT,30.0,STOPPED_OUT,30.0,STOPPED_OUT,30.0,-2.1446078431372584,0.1225490196078427,0.5514705882353033,0.5514705882353033,-8.149509803921562,-7.0
2021-10-14,SHREDIGCEM-EQ,86.25,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,-6.840579710144934,-6.376811594202902,-4.347826086956519,-7.130434782608708,-11.188405797101453,-7.0
2022-01-14,SHREDIGCEM-EQ,81.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-4.938271604938271,-11.049382716049383,-10.246913580246908,-18.148148148148145,-19.38271604938272,-7.0
2022-08-02,SHREDIGCEM-EQ,63.25,SUCCESS,25.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,-1.0276679841897174,12.490118577075116,7.984189723320156,7.747035573122529,10.355731225296427,15.0
2022-08-12,SHREDIGCEM-EQ,63.85,SUCCESS,21.0,SUCCESS,25.0,TIMEOUT,,TIMEOUT,,6.342991386061092,4.306969459671084,7.987470634299143,9.78856695379795,3.2889584964761243,15.0
2022-08-17,SHREDIGCEM-EQ,66.9,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,0.8221225710014934,2.615844544095669,6.651718983557542,9.043348281016428,-2.7653213751868577,-2.7653213751868577
2022-08-18,SHREDIGCEM-EQ,71.15,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,-4.0056219255094945,-4.2164441321152495,-0.8432888264230609,-1.897399859451876,-6.184118060435706,-7.0
2022-09-08,SHREDIGCEM-EQ,71.35,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,2.2424667133847276,-1.1212333566923527,-8.82971268395234,-4.274702172389622,-9.110021023125437,-7.0
